combo_id,N_FIREFLIES,MAX_ITER_FA,ALPHA0,THETA,BETA0,GAMMA,avg_final_objective,std_final_objective,avg_max_cluster_ratio,std_max_cluster_ratio,avg_boundary_ratio,n_imbalanced_runs,score_select
36,20,100,1.0,0.99,2.0,2.0,47.43976279168575,1.7937199346806854,0.6496062992125984,0.11079722267299438,0.18582677165354328,0,53.93582578381174
33,20,100,1.0,0.99,2.0,0.1,47.43976279168575,1.7937199346806854,0.6496062992125984,0.11079722267299438,0.18582677165354328,0,53.93582578381174
40,20,200,1.0,0.95,0.5,2.0,47.43976279168575,1.7937199346806854,0.6496062992125984,0.11079722267299438,0.18582677165354328,0,53.93582578381174
58,20,200,1.0,0.97,2.0,0.5,47.43976279168575,1.7937199346806854,0.6496062992125984,0.11079722267299438,0.18582677165354328,0,53.93582578381174
59,20,200,1.0,0.97,2.0,1.0,47.43976279168575,1.7937199346806854,0.6496062992125984,0.11079722267299438,0.18582677165354328,0,53.93582578381174
42,20,200,1.0,0.95,1.0,0.5,47.43976279168575,1.7937199346806854,0.6496062992125984,0.11079722267299438,0.18582677165354328,0,53.93582578381174
44,20,200,1.0,0.95,1.0,2.0,47.43976279168575,1.7937199346806854,0.6496062992125984,0.11079722267299438,0.18582677165354328,0,53.93582578381174
38,20,200,1.0,0.95,0.5,0.5,47.43976279168575,1.7937199346806854,0.6496062992125984,0.11079722267299438,0.18582677165354328,0,53.93582578381174
35,20,100,1.0,0.99,2.0,1.0,47.43976279168575,1.7937199346806854,0.6496062992125984,0.11079722267299438,0.18582677165354328,0,53.93582578381174
34,20,100,1.0,0.99,2.0,0.5,47.43976279168575,1.7937199346806854,0.6496062992125984,0.11079722267299438,0.18582677165354328,0,53.93582578381174
48,20,200,1.0,0.95,2.0,2.0,47.43976279168575,1.7937199346806854,0.6496062992125984,0.11079722267299438,0.18582677165354328,0,53.93582578381174
47,20,200,1.0,0.95,2.0,1.0,47.43976279168575,1.7937199346806854,0.6496062992125984,0.11079722267299438,0.18582677165354328,0,53.93582578381174
46,20,200,1.0,0.95,2.0,0.5,47.43976279168575,1.7937199346806854,0.6496062992125984,0.11079722267299438,0.18582677165354328,0,53.93582578381174
51,20,200,1.0,0.97,0.5,1.0,47.43976279168575,1.7937199346806854,0.6496062992125984,0.11079722267299438,0.18582677165354328,0,53.93582578381174
52,20,200,1.0,0.97,0.5,2.0,47.43976279168575,1.7937199346806854,0.6496062992125984,0.11079722267299438,0.18582677165354328,0,53.93582578381174
54,20,200,1.0,0.97,1.0,0.5,47.43976279168575,1.7937199346806854,0.6496062992125984,0.11079722267299438,0.18582677165354328,0,53.93582578381174
55,20,200,1.0,0.97,1.0,1.0,47.43976279168575,1.7937199346806854,0.6496062992125984,0.11079722267299438,0.18582677165354328,0,53.93582578381174
