combo_id,run,N_FIREFLIES,MAX_ITER_FA,ALPHA0,THETA,BETA0,GAMMA,seed,refine_iter,final_objective,max_cluster_ratio,boundary_ratio,is_imbalanced
148,3,30,100,1.0,0.95,0.5,2.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
148,4,30,100,1.0,0.95,0.5,2.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
148,5,30,100,1.0,0.95,0.5,2.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
149,1,30,100,1.0,0.95,1.0,0.1,43,59,34.67392064895683,0.3858267716535433,0.8031496062992126,False
149,2,30,100,1.0,0.95,1.0,0.1,44,49,44.327157039509714,0.5354330708661418,0.2440944881889764,False
149,3,30,100,1.0,0.95,1.0,0.1,45,22,46.06831650833207,0.5669291338582677,0.2440944881889764,False
149,4,30,100,1.0,0.95,1.0,0.1,46,49,44.27767249441294,0.5393700787401575,0.2440944881889764,False
149,5,30,100,1.0,0.95,1.0,0.1,47,18,48.2504040210397,0.7125984251968503,0.15354330708661418,False
150,1,30,100,1.0,0.95,1.0,0.5,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
150,2,30,100,1.0,0.95,1.0,0.5,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
150,3,30,100,1.0,0.95,1.0,0.5,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
150,4,30,100,1.0,0.95,1.0,0.5,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
150,5,30,100,1.0,0.95,1.0,0.5,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
151,1,30,100,1.0,0.95,1.0,1.0,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
151,2,30,100,1.0,0.95,1.0,1.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
151,3,30,100,1.0,0.95,1.0,1.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
151,4,30,100,1.0,0.95,1.0,1.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
151,5,30,100,1.0,0.95,1.0,1.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
152,1,30,100,1.0,0.95,1.0,2.0,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
152,2,30,100,1.0,0.95,1.0,2.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
152,3,30,100,1.0,0.95,1.0,2.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
152,4,30,100,1.0,0.95,1.0,2.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
152,5,30,100,1.0,0.95,1.0,2.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
153,1,30,100,1.0,0.95,2.0,0.1,43,18,48.43492138275822,0.5118110236220472,0.3188976377952756,False
153,2,30,100,1.0,0.95,2.0,0.1,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
153,3,30,100,1.0,0.95,2.0,0.1,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
153,4,30,100,1.0,0.95,2.0,0.1,46,35,45.37324758626837,0.7125984251968503,0.10236220472440945,False
153,5,30,100,1.0,0.95,2.0,0.1,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
154,1,30,100,1.0,0.95,2.0,0.5,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
154,2,30,100,1.0,0.95,2.0,0.5,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
154,3,30,100,1.0,0.95,2.0,0.5,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
154,4,30,100,1.0,0.95,2.0,0.5,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
154,5,30,100,1.0,0.95,2.0,0.5,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
155,1,30,100,1.0,0.95,2.0,1.0,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
155,2,30,100,1.0,0.95,2.0,1.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
155,3,30,100,1.0,0.95,2.0,1.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
155,4,30,100,1.0,0.95,2.0,1.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
155,5,30,100,1.0,0.95,2.0,1.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
156,1,30,100,1.0,0.95,2.0,2.0,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
156,2,30,100,1.0,0.95,2.0,2.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
156,3,30,100,1.0,0.95,2.0,2.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
156,4,30,100,1.0,0.95,2.0,2.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
156,5,30,100,1.0,0.95,2.0,2.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
157,1,30,100,1.0,0.97,0.5,0.1,43,16,48.43492138275831,0.5118110236220472,0.3188976377952756,False
157,2,30,100,1.0,0.97,0.5,0.1,44,30,45.37324758626836,0.7125984251968503,0.10236220472440945,False
157,3,30,100,1.0,0.97,0.5,0.1,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
157,4,30,100,1.0,0.97,0.5,0.1,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
157,5,30,100,1.0,0.97,0.5,0.1,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
158,1,30,100,1.0,0.97,0.5,0.5,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
158,2,30,100,1.0,0.97,0.5,0.5,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
158,3,30,100,1.0,0.97,0.5,0.5,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
158,4,30,100,1.0,0.97,0.5,0.5,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
158,5,30,100,1.0,0.97,0.5,0.5,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
159,1,30,100,1.0,0.97,0.5,1.0,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
159,2,30,100,1.0,0.97,0.5,1.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
159,3,30,100,1.0,0.97,0.5,1.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
159,4,30,100,1.0,0.97,0.5,1.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
159,5,30,100,1.0,0.97,0.5,1.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
160,1,30,100,1.0,0.97,0.5,2.0,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
160,2,30,100,1.0,0.97,0.5,2.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
160,3,30,100,1.0,0.97,0.5,2.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
160,4,30,100,1.0,0.97,0.5,2.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
160,5,30,100,1.0,0.97,0.5,2.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
161,1,30,100,1.0,0.97,1.0,0.1,43,18,48.01602518618343,0.515748031496063,0.3228346456692913,False
161,2,30,100,1.0,0.97,1.0,0.1,44,20,44.327157039509736,0.5354330708661418,0.2440944881889764,False
161,3,30,100,1.0,0.97,1.0,0.1,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
161,4,30,100,1.0,0.97,1.0,0.1,46,29,45.37324758626837,0.7125984251968503,0.10236220472440945,False
161,5,30,100,1.0,0.97,1.0,0.1,47,18,48.25040402103968,0.7125984251968503,0.15354330708661418,False
162,1,30,100,1.0,0.97,1.0,0.5,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
162,2,30,100,1.0,0.97,1.0,0.5,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
162,3,30,100,1.0,0.97,1.0,0.5,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
162,4,30,100,1.0,0.97,1.0,0.5,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
162,5,30,100,1.0,0.97,1.0,0.5,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
163,1,30,100,1.0,0.97,1.0,1.0,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
163,2,30,100,1.0,0.97,1.0,1.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
163,3,30,100,1.0,0.97,1.0,1.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
163,4,30,100,1.0,0.97,1.0,1.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
163,5,30,100,1.0,0.97,1.0,1.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
164,1,30,100,1.0,0.97,1.0,2.0,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
164,2,30,100,1.0,0.97,1.0,2.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
164,3,30,100,1.0,0.97,1.0,2.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
164,4,30,100,1.0,0.97,1.0,2.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
164,5,30,100,1.0,0.97,1.0,2.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
165,1,30,100,1.0,0.97,2.0,0.1,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
165,2,30,100,1.0,0.97,2.0,0.1,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
165,3,30,100,1.0,0.97,2.0,0.1,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
165,4,30,100,1.0,0.97,2.0,0.1,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
165,5,30,100,1.0,0.97,2.0,0.1,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
166,1,30,100,1.0,0.97,2.0,0.5,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
166,2,30,100,1.0,0.97,2.0,0.5,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
166,3,30,100,1.0,0.97,2.0,0.5,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
166,4,30,100,1.0,0.97,2.0,0.5,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
166,5,30,100,1.0,0.97,2.0,0.5,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
167,1,30,100,1.0,0.97,2.0,1.0,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
167,2,30,100,1.0,0.97,2.0,1.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
167,3,30,100,1.0,0.97,2.0,1.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
167,4,30,100,1.0,0.97,2.0,1.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
167,5,30,100,1.0,0.97,2.0,1.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
168,1,30,100,1.0,0.97,2.0,2.0,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
168,2,30,100,1.0,0.97,2.0,2.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
168,3,30,100,1.0,0.97,2.0,2.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
168,4,30,100,1.0,0.97,2.0,2.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
168,5,30,100,1.0,0.97,2.0,2.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
169,1,30,100,1.0,0.99,0.5,0.1,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
169,2,30,100,1.0,0.99,0.5,0.1,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
169,3,30,100,1.0,0.99,0.5,0.1,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
169,4,30,100,1.0,0.99,0.5,0.1,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
169,5,30,100,1.0,0.99,0.5,0.1,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
170,1,30,100,1.0,0.99,0.5,0.5,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
170,2,30,100,1.0,0.99,0.5,0.5,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
170,3,30,100,1.0,0.99,0.5,0.5,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
170,4,30,100,1.0,0.99,0.5,0.5,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
170,5,30,100,1.0,0.99,0.5,0.5,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
171,1,30,100,1.0,0.99,0.5,1.0,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
171,2,30,100,1.0,0.99,0.5,1.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
171,3,30,100,1.0,0.99,0.5,1.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
171,4,30,100,1.0,0.99,0.5,1.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
171,5,30,100,1.0,0.99,0.5,1.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
172,1,30,100,1.0,0.99,0.5,2.0,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
172,2,30,100,1.0,0.99,0.5,2.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
172,3,30,100,1.0,0.99,0.5,2.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
172,4,30,100,1.0,0.99,0.5,2.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
172,5,30,100,1.0,0.99,0.5,2.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
173,1,30,100,1.0,0.99,1.0,0.1,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
173,2,30,100,1.0,0.99,1.0,0.1,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
173,3,30,100,1.0,0.99,1.0,0.1,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
173,4,30,100,1.0,0.99,1.0,0.1,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
173,5,30,100,1.0,0.99,1.0,0.1,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
174,1,30,100,1.0,0.99,1.0,0.5,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
174,2,30,100,1.0,0.99,1.0,0.5,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
174,3,30,100,1.0,0.99,1.0,0.5,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
174,4,30,100,1.0,0.99,1.0,0.5,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
174,5,30,100,1.0,0.99,1.0,0.5,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
175,1,30,100,1.0,0.99,1.0,1.0,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
175,2,30,100,1.0,0.99,1.0,1.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
175,3,30,100,1.0,0.99,1.0,1.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
175,4,30,100,1.0,0.99,1.0,1.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
175,5,30,100,1.0,0.99,1.0,1.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
176,1,30,100,1.0,0.99,1.0,2.0,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
176,2,30,100,1.0,0.99,1.0,2.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
176,3,30,100,1.0,0.99,1.0,2.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
176,4,30,100,1.0,0.99,1.0,2.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
176,5,30,100,1.0,0.99,1.0,2.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
177,1,30,100,1.0,0.99,2.0,0.1,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
177,2,30,100,1.0,0.99,2.0,0.1,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
177,3,30,100,1.0,0.99,2.0,0.1,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
177,4,30,100,1.0,0.99,2.0,0.1,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
177,5,30,100,1.0,0.99,2.0,0.1,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
178,1,30,100,1.0,0.99,2.0,0.5,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
178,2,30,100,1.0,0.99,2.0,0.5,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
178,3,30,100,1.0,0.99,2.0,0.5,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
178,4,30,100,1.0,0.99,2.0,0.5,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
178,5,30,100,1.0,0.99,2.0,0.5,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
179,1,30,100,1.0,0.99,2.0,1.0,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
179,2,30,100,1.0,0.99,2.0,1.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
179,3,30,100,1.0,0.99,2.0,1.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
179,4,30,100,1.0,0.99,2.0,1.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
179,5,30,100,1.0,0.99,2.0,1.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
180,1,30,100,1.0,0.99,2.0,2.0,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
180,2,30,100,1.0,0.99,2.0,2.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
180,3,30,100,1.0,0.99,2.0,2.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
180,4,30,100,1.0,0.99,2.0,2.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
180,5,30,100,1.0,0.99,2.0,2.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
181,1,30,200,1.0,0.95,0.5,0.1,43,19,49.52210426354205,0.5393700787401575,0.2874015748031496,False
181,2,30,200,1.0,0.95,0.5,0.1,44,20,44.32715703950974,0.5354330708661418,0.2440944881889764,False
181,3,30,200,1.0,0.95,0.5,0.1,45,16,49.47219147298302,0.7598425196850394,0.0984251968503937,False
181,4,30,200,1.0,0.95,0.5,0.1,46,17,45.12934175318061,0.5590551181102362,0.2559055118110236,False
181,5,30,200,1.0,0.95,0.5,0.1,47,18,48.25040402103963,0.7125984251968503,0.15354330708661418,False
182,1,30,200,1.0,0.95,0.5,0.5,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
182,2,30,200,1.0,0.95,0.5,0.5,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
182,3,30,200,1.0,0.95,0.5,0.5,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
182,4,30,200,1.0,0.95,0.5,0.5,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
182,5,30,200,1.0,0.95,0.5,0.5,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
183,1,30,200,1.0,0.95,0.5,1.0,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
183,2,30,200,1.0,0.95,0.5,1.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
183,3,30,200,1.0,0.95,0.5,1.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
183,4,30,200,1.0,0.95,0.5,1.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
183,5,30,200,1.0,0.95,0.5,1.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
184,1,30,200,1.0,0.95,0.5,2.0,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
184,2,30,200,1.0,0.95,0.5,2.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
184,3,30,200,1.0,0.95,0.5,2.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
184,4,30,200,1.0,0.95,0.5,2.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
184,5,30,200,1.0,0.95,0.5,2.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
185,1,30,200,1.0,0.95,1.0,0.1,43,61,34.67392064892192,0.3858267716535433,0.8031496062992126,False
185,2,30,200,1.0,0.95,1.0,0.1,44,43,44.538303650535234,0.5354330708661418,0.23622047244094488,False
185,3,30,200,1.0,0.95,1.0,0.1,45,22,46.068316508331726,0.5669291338582677,0.2440944881889764,False
185,4,30,200,1.0,0.95,1.0,0.1,46,51,44.27767249441294,0.5393700787401575,0.2440944881889764,False
185,5,30,200,1.0,0.95,1.0,0.1,47,18,48.2504040210397,0.7125984251968503,0.15354330708661418,False
186,1,30,200,1.0,0.95,1.0,0.5,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
186,2,30,200,1.0,0.95,1.0,0.5,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
186,3,30,200,1.0,0.95,1.0,0.5,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
186,4,30,200,1.0,0.95,1.0,0.5,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
186,5,30,200,1.0,0.95,1.0,0.5,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
187,1,30,200,1.0,0.95,1.0,1.0,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
187,2,30,200,1.0,0.95,1.0,1.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
187,3,30,200,1.0,0.95,1.0,1.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
187,4,30,200,1.0,0.95,1.0,1.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
187,5,30,200,1.0,0.95,1.0,1.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
188,1,30,200,1.0,0.95,1.0,2.0,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
188,2,30,200,1.0,0.95,1.0,2.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
188,3,30,200,1.0,0.95,1.0,2.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
188,4,30,200,1.0,0.95,1.0,2.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
188,5,30,200,1.0,0.95,1.0,2.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
189,1,30,200,1.0,0.95,2.0,0.1,43,18,49.41027412375245,0.5236220472440944,0.2992125984251969,False
189,2,30,200,1.0,0.95,2.0,0.1,44,27,45.37324758626838,0.7125984251968503,0.10236220472440945,False
189,3,30,200,1.0,0.95,2.0,0.1,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
189,4,30,200,1.0,0.95,2.0,0.1,46,20,44.50077038382138,0.531496062992126,0.23622047244094488,False
189,5,30,200,1.0,0.95,2.0,0.1,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
190,1,30,200,1.0,0.95,2.0,0.5,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
190,2,30,200,1.0,0.95,2.0,0.5,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
190,3,30,200,1.0,0.95,2.0,0.5,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
190,4,30,200,1.0,0.95,2.0,0.5,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
190,5,30,200,1.0,0.95,2.0,0.5,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
191,1,30,200,1.0,0.95,2.0,1.0,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
191,2,30,200,1.0,0.95,2.0,1.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
191,3,30,200,1.0,0.95,2.0,1.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
191,4,30,200,1.0,0.95,2.0,1.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
191,5,30,200,1.0,0.95,2.0,1.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
192,1,30,200,1.0,0.95,2.0,2.0,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
192,2,30,200,1.0,0.95,2.0,2.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
192,3,30,200,1.0,0.95,2.0,2.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
192,4,30,200,1.0,0.95,2.0,2.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
192,5,30,200,1.0,0.95,2.0,2.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
193,1,30,200,1.0,0.97,0.5,0.1,43,16,48.434921382758276,0.5118110236220472,0.3188976377952756,False
193,2,30,200,1.0,0.97,0.5,0.1,44,21,44.58906740109169,0.5433070866141733,0.24015748031496062,False
193,3,30,200,1.0,0.97,0.5,0.1,45,16,49.18172426739777,0.7519685039370079,0.1141732283464567,False
193,4,30,200,1.0,0.97,0.5,0.1,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
193,5,30,200,1.0,0.97,0.5,0.1,47,18,48.25040402103966,0.7125984251968503,0.15354330708661418,False
194,1,30,200,1.0,0.97,0.5,0.5,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
194,2,30,200,1.0,0.97,0.5,0.5,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
194,3,30,200,1.0,0.97,0.5,0.5,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
194,4,30,200,1.0,0.97,0.5,0.5,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
194,5,30,200,1.0,0.97,0.5,0.5,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
195,1,30,200,1.0,0.97,0.5,1.0,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
195,2,30,200,1.0,0.97,0.5,1.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
195,3,30,200,1.0,0.97,0.5,1.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
195,4,30,200,1.0,0.97,0.5,1.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
195,5,30,200,1.0,0.97,0.5,1.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
196,1,30,200,1.0,0.97,0.5,2.0,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
196,2,30,200,1.0,0.97,0.5,2.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
196,3,30,200,1.0,0.97,0.5,2.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
196,4,30,200,1.0,0.97,0.5,2.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
196,5,30,200,1.0,0.97,0.5,2.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
197,1,30,200,1.0,0.97,1.0,0.1,43,18,48.43492138276119,0.5118110236220472,0.3188976377952756,False
197,2,30,200,1.0,0.97,1.0,0.1,44,29,45.37324758626841,0.7125984251968503,0.10236220472440945,False
197,3,30,200,1.0,0.97,1.0,0.1,45,28,46.88062156429701,0.562992125984252,0.24015748031496062,False
197,4,30,200,1.0,0.97,1.0,0.1,46,23,45.37324758626837,0.7125984251968503,0.10236220472440945,False
197,5,30,200,1.0,0.97,1.0,0.1,47,17,48.25040402103967,0.7125984251968503,0.15354330708661418,False
